norad_id,intl_designator,name,alt_names,object_type,size_class,size_source,mass_kg,length_m,width_m,height_m,deployed_span_m,shape,equiv_sphere_radius_m,rcs_m2,status,gcat_status,launch_date,decay_date,launch_vehicle,launch_site,launch_site_country,launch_pad,operator,operator_country,orbit_source,op_orbit,orbit_epoch,inclination_deg,raan_deg,eccentricity,arg_perigee_deg,mean_anomaly_deg,mean_motion_rev_day,period_min,sma_km,apogee_km,perigee_km,ns_org,ns_nation,ns_status,ns_desc,ns_url
47310,2021-002B,PolarCube,-,Payload,3U,nanosats.eu,4.0,0.6,0.1,,0.6,Box+ 2 pan,,,Reentered,R,2021-01-17,2023-06-06,LauncherOne,"Mojave Spaceport, California",US,RW12/30,"Colorado Space Grant Consortium, U Colorado at Boulder",US,GCAT (initial),LLEO/I,,60.68,,,,,,,,511.0,490.0,University of Colorado Boulder,US,"Reentered, Operational",Demonstrating atmospheric sounding and sea ice/ice-free ocean detection and mapping over the Polar Regions.,https://www.nanosats.eu/sat/polarcube
,2021-002K,PICS 2,-,Payload,1 kg,mass,1.0,0.1,0.1,,0.2,Box,,,Reentered,R,2021-01-17,2024-05-02,LauncherOne,"Mojave Spaceport, California",US,RW12/30,Brigham Young University,US,GCAT (initial),LLEO/I,,60.69,,,,,,,,516.0,493.0,,,,,
,2021-002J,PICS 1,-,Payload,1 kg,mass,1.0,0.1,0.1,,0.2,Box,,,Reentered,R,2021-01-17,2024-04-25,LauncherOne,"Mojave Spaceport, California",US,RW12/30,Brigham Young University,US,GCAT (initial),LLEO/I,,60.68,,,,,,,,516.0,492.0,,,,,
47314,2021-002F,MiTEE 1,-,Payload,3U,nanosats.eu,3.0,0.3,0.1,,10.0,Box+boom,,,Reentered,R,2021-01-17,2023-06-15,LauncherOne,"Mojave Spaceport, California",US,RW12/30,University of Michigan,US,GCAT (initial),LLEO/I,,60.69,,,,,,,,508.0,489.0,University of Michigan,US,"Reentered, Operational",Assess the feasibility of using miniature electrodynamic (ED) tethers in space as means to provide “propellantless”.,https://www.nanosats.eu/sat/mitee-1
47319,2021-002L,ExoCube 2,-,Payload,4 kg,mass,4.0,0.3,0.1,,0.3,Box,,,Reentered,R,2021-01-17,2024-04-30,LauncherOne,"Mojave Spaceport, California",US,RW12/30,CALP/NSF,US,GCAT (initial),LLEO/I,,60.68,,,,,,,,512.0,493.0,,,,,
47309,2021-002A,CAPE 3,-,Payload,1U,nanosats.eu,1.0,0.1,0.1,,0.2,Box + Ant,,,Reentered,R,2021-01-17,2024-02-21,LauncherOne,"Mojave Spaceport, California",US,RW12/30,University of Louisiana-Lafayette,US,GCAT (initial),LLEO/I,,60.68,,,,,,,,517.0,493.0,University of Louisiana at Lafayette,US,"Reentered, Operational",Educational mission that will fly the Smartphone CubeSat Classroom.,https://www.nanosats.eu/sat/cape-3
,2021-002M,CACTUS-1,-,Payload,3U,nanosats.eu,4.0,0.3,0.1,,0.3,Box,,,Reentered,R,2021-01-17,2023-12-18,LauncherOne,"Mojave Spaceport, California",US,RW12/30,Capitol Technology University,US,GCAT (initial),LLEO/I,,60.68,,,,,,,,514.0,493.0,Capitol Technology University,US,"Reentered, Semi-operational",Technological demonstration of a cost-saving communications and commanding innovation.,https://www.nanosats.eu/sat/cactus-1
47303,2020-103B,Weina Jishu Shiyan Weixing,-,Payload,~3U,estimated (volume),10.0,0.3,0.1,0.1,0.3,Box?,0.1056,,In orbit,O,2020-12-27,-,Chang Zheng 4C,"Jiuquan Space Center, Nei Monggol Zizhiqu, China",CN,LC43/94,Zhongguo hangtian keji jituangongsi,CN,TLE 2026-05-28,LEO/S,2026-05-28T06:53:23Z,98.0567,37.8829,7.9e-05,272.2044,87.9068,14.65002319,98.293,7055.205,677.6,676.5,,,,,
47300,2020-102E,ET-SMART-RSS,-,Payload,6U,nanosats.eu,10.0,0.3,0.2,,0.3,Box,,,Reentered,R,2020-12-22,2023-10-21,Chang Zheng 8,"Wenchang Space Center, Hainan",CN,LC201,Ethiopian Space Science and Technology Institute,ET,GCAT (initial),LLEO/S,,97.43,,,,,,,,513.0,503.0,Ethiopian Space Science & Technology Institute (ESSTI),Ethiopia,"Reentered, Operational",Provide earth observation services to China and African countries.,https://www.nanosats.eu/sat/et-smart-rss
47230,2020-091D,Kosmos-2548,-,Payload,~3U,estimated (volume),4.0,0.3,0.1,0.1,0.3,Box,0.1056,,In orbit,O,2020-12-03,-,Soyuz-2-1B (Fregat),1-y Gosudarstvenniy Ispitatelniy Kosmodrom MO RF,RU,LC43/4,"Min. Oboroni (Ministry of Defense), Rossiya",RU,TLE 2026-05-28,LEO/I,2026-05-28T06:51:17Z,82.4988,314.0292,0.0014283,235.0401,124.9338,12.42929733,115.855,7872.345,1505.5,1483.0,,,,,
46932,2020-085D,Te Waka Amiorangi o Aotearoa,-,Payload,1 kg,mass,1.0,0.1,0.1,,0.1,Box,,,Reentered,R,2020-11-20,2024-01-30,Electron,"Rocket Lab Launch Complex 1, Onenui Station, Mahia Peninsula",NZ,LC1A,"Auckland Programme for Space Systems, University of Auckland",NZ,GCAT (initial),LLEO/S,,97.36,,,,,,,,509.0,495.0,,,,,
46937,2020-085J,SpaceBEE-38,-,Payload,0.25U,nanosats.eu,0.284,0.025,0.1,,0.9,Box+2 ant,,,Reentered,R,2020-11-20,2022-11-18,Electron,"Rocket Lab Launch Complex 1, Onenui Station, Mahia Peninsula",NZ,LC1A,Swarm Technologies,US,GCAT (initial),LLEO/S,,97.37,,,,,,,,512.0,493.0,Swarm Technologies,US,"Reentered, Operational",World’s smallest two-way communications satellites for IoT.,https://www.nanosats.eu/sat/spacebee-1-4
46936,2020-085H,SpaceBEE-37,-,Payload,0.25U,nanosats.eu,0.284,0.025,0.1,,0.9,Box+2 ant,,,Reentered,R,2020-11-20,2022-11-18,Electron,"Rocket Lab Launch Complex 1, Onenui Station, Mahia Peninsula",NZ,LC1A,Swarm Technologies,US,GCAT (initial),LLEO/S,,97.37,,,,,,,,513.0,492.0,Swarm Technologies,US,"Reentered, Operational",World’s smallest two-way communications satellites for IoT.,https://www.nanosats.eu/sat/spacebee-1-4
46935,2020-085G,SpaceBEE-36,-,Payload,0.25U,nanosats.eu,0.284,0.025,0.1,,0.9,Box+2 ant,,,Reentered,R,2020-11-20,2022-10-29,Electron,"Rocket Lab Launch Complex 1, Onenui Station, Mahia Peninsula",NZ,LC1A,Swarm Technologies,US,GCAT (initial),LLEO/S,,97.36,,,,,,,,513.0,492.0,Swarm Technologies,US,"Reentered, Operational",World’s smallest two-way communications satellites for IoT.,https://www.nanosats.eu/sat/spacebee-1-4
46934,2020-085F,SpaceBEE-35,-,Payload,0.25U,nanosats.eu,0.284,0.025,0.1,,0.9,Box+2 ant,,,Reentered,R,2020-11-20,2022-10-22,Electron,"Rocket Lab Launch Complex 1, Onenui Station, Mahia Peninsula",NZ,LC1A,Swarm Technologies,US,GCAT (initial),LLEO/S,,97.36,,,,,,,,513.0,492.0,Swarm Technologies,US,"Reentered, Operational",World’s smallest two-way communications satellites for IoT.,https://www.nanosats.eu/sat/spacebee-1-4
46933,2020-085E,SpaceBEE-34,-,Payload,0.25U,nanosats.eu,0.284,0.025,0.1,,0.9,Box+2 ant,,,Reentered,R,2020-11-20,2022-10-12,Electron,"Rocket Lab Launch Complex 1, Onenui Station, Mahia Peninsula",NZ,LC1A,Swarm Technologies,US,GCAT (initial),LLEO/S,,97.36,,,,,,,,511.0,498.0,Swarm Technologies,US,"Reentered, Operational",World’s smallest two-way communications satellites for IoT.,https://www.nanosats.eu/sat/spacebee-1-4
46960,2020-085AH,SpaceBEE-23,-,Payload,0.25U,nanosats.eu,0.284,0.025,0.1,,0.9,Box+2 ant,,,Reentered,R,2020-11-20,2022-10-28,Electron,"Rocket Lab Launch Complex 1, Onenui Station, Mahia Peninsula",NZ,LC1A,Swarm Technologies,US,GCAT (initial),LLEO/S,,97.36,,,,,,,,511.0,496.0,Swarm Technologies,US,"Reentered, Operational",World’s smallest two-way communications satellites for IoT.,https://www.nanosats.eu/sat/spacebee-1-4
46942,2020-085P,SpaceBEE NZ-6,-,Payload,0.284 kg,mass,0.284,0.025,0.1,,0.9,Box+2 ant,,,Reentered,R,2020-11-20,2023-07-22,Electron,"Rocket Lab Launch Complex 1, Onenui Station, Mahia Peninsula",NZ,LC1A,Swarm Technologies New Zealand,NZ,GCAT (initial),LLEO/S,,97.38,,,,,,,,516.0,494.0,,,,,
46941,2020-085N,SpaceBEE NZ-5,-,Payload,0.284 kg,mass,0.284,0.025,0.1,,0.9,Box+2 ant,,,Reentered,R,2020-11-20,2023-04-05,Electron,"Rocket Lab Launch Complex 1, Onenui Station, Mahia Peninsula",NZ,LC1A,Swarm Technologies New Zealand,NZ,GCAT (initial),LLEO/S,,97.37,,,,,,,,518.0,492.0,,,,,
46939,2020-085L,SpaceBEE NZ-4,-,Payload,0.284 kg,mass,0.284,0.025,0.1,,0.9,Box+2 ant,,,Reentered,R,2020-11-20,2023-03-28,Electron,"Rocket Lab Launch Complex 1, Onenui Station, Mahia Peninsula",NZ,LC1A,Swarm Technologies New Zealand,NZ,GCAT (initial),LLEO/S,,97.37,,,,,,,,513.0,492.0,,,,,
46938,2020-085K,SpaceBEE NZ-3,-,Payload,0.284 kg,mass,0.284,0.025,0.1,,0.9,Box+2 ant,,,Reentered,R,2020-11-20,2023-03-22,Electron,"Rocket Lab Launch Complex 1, Onenui Station, Mahia Peninsula",NZ,LC1A,Swarm Technologies New Zealand,NZ,GCAT (initial),LLEO/S,,97.37,,,,,,,,513.0,492.0,,,,,
46957,2020-085AE,SpaceBEE NZ-2,-,Payload,0.284 kg,mass,0.284,0.025,0.1,,0.9,Box+2 ant,,,Reentered,R,2020-11-20,2023-03-15,Electron,"Rocket Lab Launch Complex 1, Onenui Station, Mahia Peninsula",NZ,LC1A,Swarm Technologies New Zealand,NZ,GCAT (initial),LLEO/S,,97.36,,,,,,,,514.0,497.0,,,,,
46959,2020-085AG,SpaceBEE NZ-1,-,Payload,0.284 kg,mass,0.284,0.025,0.1,,0.9,Box+2 ant,,,Reentered,R,2020-11-20,2023-03-07,Electron,"Rocket Lab Launch Complex 1, Onenui Station, Mahia Peninsula",NZ,LC1A,Swarm Technologies New Zealand,NZ,GCAT (initial),LLEO/S,,97.37,,,,,,,,513.0,492.0,,,,,
46958,2020-085AF,SpaceBEE 39,-,Payload,0.25U,nanosats.eu,0.284,0.025,0.1,,0.9,Box+2 ant,,,Reentered,R,2020-11-20,2022-11-29,Electron,"Rocket Lab Launch Complex 1, Onenui Station, Mahia Peninsula",NZ,LC1A,Swarm Technologies,US,GCAT (initial),LLEO/S,,97.37,,,,,,,,513.0,492.0,Swarm Technologies,US,"Reentered, Operational",World’s smallest two-way communications satellites for IoT.,https://www.nanosats.eu/sat/spacebee-1-4
46944,2020-085R,SpaceBEE 33,-,Payload,0.25U,nanosats.eu,0.284,0.025,0.1,,0.9,Box+2 ant,,,Reentered,R,2020-11-20,2022-12-14,Electron,"Rocket Lab Launch Complex 1, Onenui Station, Mahia Peninsula",NZ,LC1A,Swarm Technologies,US,GCAT (initial),LLEO/S,,97.37,,,,,,,,514.0,495.0,Swarm Technologies,US,"Reentered, Operational",World’s smallest two-way communications satellites for IoT.,https://www.nanosats.eu/sat/spacebee-1-4
46946,2020-085T,SpaceBEE 32,-,Payload,0.25U,nanosats.eu,0.284,0.025,0.1,,0.9,Box+2 ant,,,Reentered,R,2020-11-20,2022-12-14,Electron,"Rocket Lab Launch Complex 1, Onenui Station, Mahia Peninsula",NZ,LC1A,Swarm Technologies,US,GCAT (initial),LLEO/S,,97.37,,,,,,,,514.0,495.0,Swarm Technologies,US,"Reentered, Operational",World’s smallest two-way communications satellites for IoT.,https://www.nanosats.eu/sat/spacebee-1-4
46947,2020-085U,SpaceBEE 31,-,Payload,0.25U,nanosats.eu,0.284,0.025,0.1,,0.9,Box+2 ant,,,Reentered,R,2020-11-20,2022-12-03,Electron,"Rocket Lab Launch Complex 1, Onenui Station, Mahia Peninsula",NZ,LC1A,Swarm Technologies,US,GCAT (initial),LLEO/S,,97.36,,,,,,,,514.0,496.0,Swarm Technologies,US,"Reentered, Operational",World’s smallest two-way communications satellites for IoT.,https://www.nanosats.eu/sat/spacebee-1-4
46949,2020-085W,SpaceBEE 30,-,Payload,0.25U,nanosats.eu,0.284,0.025,0.1,,0.9,Box+2 ant,,,Reentered,R,2020-11-20,2022-11-29,Electron,"Rocket Lab Launch Complex 1, Onenui Station, Mahia Peninsula",NZ,LC1A,Swarm Technologies,US,GCAT (initial),LLEO/S,,97.37,,,,,,,,515.0,495.0,Swarm Technologies,US,"Reentered, Operational",World’s smallest two-way communications satellites for IoT.,https://www.nanosats.eu/sat/spacebee-1-4
46945,2020-085S,SpaceBEE 29,-,Payload,0.25U,nanosats.eu,0.284,0.025,0.1,,0.9,Box+2 ant,,,Reentered,R,2020-11-20,2022-11-24,Electron,"Rocket Lab Launch Complex 1, Onenui Station, Mahia Peninsula",NZ,LC1A,Swarm Technologies,US,GCAT (initial),LLEO/S,,97.37,,,,,,,,512.0,497.0,Swarm Technologies,US,"Reentered, Operational",World’s smallest two-way communications satellites for IoT.,https://www.nanosats.eu/sat/spacebee-1-4
46948,2020-085V,SpaceBEE 28,-,Payload,0.25U,nanosats.eu,0.284,0.025,0.1,,0.9,Box+2 ant,,,Reentered,R,2020-11-20,2022-11-21,Electron,"Rocket Lab Launch Complex 1, Onenui Station, Mahia Peninsula",NZ,LC1A,Swarm Technologies,US,GCAT (initial),LLEO/S,,97.37,,,,,,,,514.0,495.0,Swarm Technologies,US,"Reentered, Operational",World’s smallest two-way communications satellites for IoT.,https://www.nanosats.eu/sat/spacebee-1-4
46950,2020-085X,SpaceBEE 27,-,Payload,0.25U,nanosats.eu,0.284,0.025,0.1,,0.9,Box+2 ant,,,Reentered,R,2020-11-20,2022-11-05,Electron,"Rocket Lab Launch Complex 1, Onenui Station, Mahia Peninsula",NZ,LC1A,Swarm Technologies,US,GCAT (initial),LLEO/S,,97.37,,,,,,,,514.0,496.0,Swarm Technologies,US,"Reentered, Operational",World’s smallest two-way communications satellites for IoT.,https://www.nanosats.eu/sat/spacebee-1-4
46956,2020-085AD,SpaceBEE 26,-,Payload,0.25U,nanosats.eu,0.284,0.025,0.1,,0.9,Box+2 ant,,,Reentered,R,2020-11-20,2022-11-16,Electron,"Rocket Lab Launch Complex 1, Onenui Station, Mahia Peninsula",NZ,LC1A,Swarm Technologies,US,GCAT (initial),LLEO/S,,97.36,,,,,,,,514.0,497.0,Swarm Technologies,US,"Reentered, Operational",World’s smallest two-way communications satellites for IoT.,https://www.nanosats.eu/sat/spacebee-1-4
46951,2020-085Y,SpaceBEE 25,-,Payload,0.25U,nanosats.eu,0.284,0.025,0.1,,0.9,Box+2 ant,,,Reentered,R,2020-11-20,2022-10-27,Electron,"Rocket Lab Launch Complex 1, Onenui Station, Mahia Peninsula",NZ,LC1A,Swarm Technologies,US,GCAT (initial),LLEO/S,,97.36,,,,,,,,514.0,496.0,Swarm Technologies,US,"Reentered, Operational",World’s smallest two-way communications satellites for IoT.,https://www.nanosats.eu/sat/spacebee-1-4
46952,2020-085Z,SpaceBEE 24,-,Payload,0.25U,nanosats.eu,0.284,0.025,0.1,,0.9,Box+2 ant,,,Reentered,R,2020-11-20,2022-11-16,Electron,"Rocket Lab Launch Complex 1, Onenui Station, Mahia Peninsula",NZ,LC1A,Swarm Technologies,US,GCAT (initial),LLEO/S,,97.37,,,,,,,,515.0,495.0,Swarm Technologies,US,"Reentered, Operational",World’s smallest two-way communications satellites for IoT.,https://www.nanosats.eu/sat/spacebee-1-4
46953,2020-085AA,SpaceBEE 22,-,Payload,0.25U,nanosats.eu,0.284,0.025,0.1,,0.9,Box+2 ant,,,Reentered,R,2020-11-20,2022-10-22,Electron,"Rocket Lab Launch Complex 1, Onenui Station, Mahia Peninsula",NZ,LC1A,Swarm Technologies,US,GCAT (initial),LLEO/S,,97.37,,,,,,,,515.0,495.0,Swarm Technologies,US,"Reentered, Operational",World’s smallest two-way communications satellites for IoT.,https://www.nanosats.eu/sat/spacebee-1-4
46931,2020-085C,CORVUS BC5,-,Payload,10 kg,mass,10.0,0.3,0.2,,0.4,Box+2 pan,,,Reentered,R,2020-11-20,2024-03-28,Electron,"Rocket Lab Launch Complex 1, Onenui Station, Mahia Peninsula",NZ,LC1A,ADIG/DARPA2?,US,GCAT (initial),LLEO/S,,97.36,,,,,,,,509.0,495.0,,,,,
46943,2020-085Q,BRO-3,-,Payload,10 kg,mass,10.0,0.3,0.2,,0.3,Box,,,Reentered,R,2020-11-20,2024-01-23,Electron,"Rocket Lab Launch Complex 1, Onenui Station, Mahia Peninsula",NZ,LC1A,UnseenLabs SAS,F,GCAT (initial),LLEO/S,,97.36,,,,,,,,512.0,493.0,,,,,
46940,2020-085M,BRO-2,-,Payload,10 kg,mass,10.0,0.3,0.2,,0.3,Box,,,Reentered,R,2020-11-20,2024-11-27,Electron,"Rocket Lab Launch Complex 1, Onenui Station, Mahia Peninsula",NZ,LC1A,UnseenLabs SAS,F,GCAT (initial),LLEO/S,,97.36,,,,,,,,512.0,492.0,,,,,
46955,2020-085AC,Augury,-,Payload,~12U,estimated (volume),12.0,0.3,0.2,0.2,0.3,Box,0.1596,,In orbit,O,2020-11-20,-,Electron,"Rocket Lab Launch Complex 1, Onenui Station, Mahia Peninsula",NZ,LC1A,TriSept Corporation,US,TLE 2026-05-28,LLEO/S,2026-05-28T06:37:18Z,97.5807,342.8074,0.0003805,353.3443,6.7767,15.69548806,91.746,6738.325,362.8,357.6,,,,,
46954,2020-085AB,Alchemy,-,Payload,12 kg,mass,12.0,0.3,0.2,,70.0,Box + Tether,,,Reentered,R,2020-11-20,2021-07-19,Electron,"Rocket Lab Launch Complex 1, Onenui Station, Mahia Peninsula",NZ,LC1A,TriSept Corporation,US,GCAT (initial),LLEO/S,,97.35,,,,,,,,510.0,490.0,,,,,
46913,2020-081J,R2,-,Payload,~12U,estimated (volume),6.8,0.3,0.2,0.2,0.3,Box,0.1596,,In orbit,O,2020-11-07,-,PSLV-DL,"Satish Dhawan Space Ctr, Sriharikota, Andhra Pradesh, India",IN,FLP,NanoAvionics,LT,TLE 2026-05-28,LLEO/I,2026-05-28T02:06:33Z,36.8962,185.1186,0.0006223,119.4908,240.6462,15.25104959,94.42,6868.607,494.7,486.2,,,,,
46910,2020-081F,Lemur-2-Wallace,-,Payload,4.6 kg,mass,4.6,0.3,0.1,,0.3,Box+2 pan,,,Reentered,R,2020-11-07,2024-09-13,PSLV-DL,"Satish Dhawan Space Ctr, Sriharikota, Andhra Pradesh, India",IN,FLP,Spire,US,GCAT (initial),LLEO/I,,36.89,,,,,,,,578.0,563.0,,,,,
46908,2020-081D,Lemur-2-Ozarak,-,Payload,4.6 kg,mass,4.6,0.3,0.1,,0.3,Box+2 pan,,,Reentered,R,2020-11-07,2024-10-14,PSLV-DL,"Satish Dhawan Space Ctr, Sriharikota, Andhra Pradesh, India",IN,FLP,Spire,US,GCAT (initial),LLEO/I,,36.91,,,,,,,,576.0,564.0,,,,,
46909,2020-081E,Lemur-2-Jindra,-,Payload,4.6 kg,mass,4.6,0.3,0.1,,0.3,Box+2 pan,,,Reentered,R,2020-11-07,2024-09-04,PSLV-DL,"Satish Dhawan Space Ctr, Sriharikota, Andhra Pradesh, India",IN,FLP,Spire,US,GCAT (initial),LLEO/I,,36.91,,,,,,,,576.0,564.0,,,,,
46911,2020-081G,Lemur-2-Jeremiah,-,Payload,4.6 kg,mass,4.6,0.3,0.1,,0.3,Box+2 pan,,,Reentered,R,2020-11-07,2024-11-05,PSLV-DL,"Satish Dhawan Space Ctr, Sriharikota, Andhra Pradesh, India",IN,FLP,Spire,US,GCAT (initial),LLEO/I,,36.91,,,,,,,,577.0,565.0,,,,,
46907,2020-081C,KSM1-d,-,Payload,~12U,estimated (volume),10.0,0.3,0.2,0.2,0.3,Box,0.1596,,In orbit,O,2020-11-07,-,PSLV-DL,"Satish Dhawan Space Ctr, Sriharikota, Andhra Pradesh, India",IN,FLP,Kleos Space SA,L,TLE 2026-05-28,LLEO/I,2026-05-28T07:37:24Z,36.8962,190.208,0.000246,97.4023,262.7006,15.24407377,94.463,6870.703,494.3,490.9,,,,,
46906,2020-081B,KSM1-c,-,Payload,~12U,estimated (volume),10.0,0.3,0.2,0.2,0.3,Box,0.1596,,In orbit,O,2020-11-07,-,PSLV-DL,"Satish Dhawan Space Ctr, Sriharikota, Andhra Pradesh, India",IN,FLP,Kleos Space SA,L,TLE 2026-05-28,LLEO/I,2026-05-28T06:38:10Z,36.8935,181.8339,9.37e-05,354.4553,5.6185,15.26365919,94.342,6864.824,487.3,486.0,,,,,
46914,2020-081K,KSM1-b,-,Payload,~12U,estimated (volume),10.0,0.3,0.2,0.2,0.3,Box,0.1596,,In orbit,O,2020-11-07,-,PSLV-DL,"Satish Dhawan Space Ctr, Sriharikota, Andhra Pradesh, India",IN,FLP,Kleos Space SA,L,TLE 2026-05-28,LLEO/I,2026-05-28T04:29:48Z,36.9015,191.5677,0.0004488,121.0309,239.0881,15.24202478,94.476,6871.318,496.3,490.1,,,,,
46912,2020-081H,KSM1-a,-,Payload,~12U,estimated (volume),10.0,0.3,0.2,0.2,0.3,Box,0.1596,,In orbit,O,2020-11-07,-,PSLV-DL,"Satish Dhawan Space Ctr, Sriharikota, Andhra Pradesh, India",IN,FLP,Kleos Space SA,L,TLE 2026-05-28,LLEO/I,2026-05-28T06:28:16Z,36.8947,184.1206,0.0003036,180.4984,179.5762,15.25605267,94.389,6867.106,491.1,486.9,,,,,
46838,2020-079M,Beihang kongshi 1,GRID-02,Payload,12U,nanosats.eu,10.0,0.3,0.2,,1.0,Box + 2 pan?,,,Reentered,R,2020-11-06,2023-12-05,Chang Zheng 6,Taiyuan weixing fashe zhongxin,CN,LC16,Beijing hangkong hangtian daxue,CN,GCAT (initial),LLEO/S,,97.26,,,,,,,,473.0,465.0,Spacety,China,"Reentered, Operational",First iodine electric propulsion systems that will be tested in space and laser communications module.,https://www.nanosats.eu/sat/beihangkongshi-1
46815,2020-077C,Flock 4e'-9,-,Payload,5.7 kg,mass,5.7,0.3,0.1,,0.3,Box+2 pan,,,Reentered,R,2020-10-28,2023-12-12,Electron,"Rocket Lab Launch Complex 1, Onenui Station, Mahia Peninsula",NZ,LC1A,"Planet Labs, Inc. (Planet)",US,GCAT (initial),LLEO/S,,97.5,,,,,,,,526.0,510.0,,,,,
46816,2020-077D,Flock 4e'-8,-,Payload,5.7 kg,mass,5.7,0.3,0.1,,0.3,Box+2 pan,,,Reentered,R,2020-10-28,2024-03-28,Electron,"Rocket Lab Launch Complex 1, Onenui Station, Mahia Peninsula",NZ,LC1A,"Planet Labs, Inc. (Planet)",US,GCAT (initial),LLEO/S,,97.5,,,,,,,,524.0,511.0,,,,,
46814,2020-077B,Flock 4e'-7,-,Payload,5.7 kg,mass,5.7,0.3,0.1,,0.3,Box+2 pan,,,Reentered,R,2020-10-28,2024-02-21,Electron,"Rocket Lab Launch Complex 1, Onenui Station, Mahia Peninsula",NZ,LC1A,"Planet Labs, Inc. (Planet)",US,GCAT (initial),LLEO/S,,97.5,,,,,,,,527.0,510.0,,,,,
46822,2020-077K,Flock 4e'-6,-,Payload,5.7 kg,mass,5.7,0.3,0.1,,0.3,Box+2 pan,,,Reentered,R,2020-10-28,2023-12-05,Electron,"Rocket Lab Launch Complex 1, Onenui Station, Mahia Peninsula",NZ,LC1A,"Planet Labs, Inc. (Planet)",US,GCAT (initial),LLEO/S,,97.5,,,,,,,,524.0,507.0,,,,,
46817,2020-077E,Flock 4e'-5,-,Payload,3U,nanosats.eu,5.7,0.3,0.1,,0.3,Box+2 pan,,,Reentered,R,2020-10-28,2024-03-09,Electron,"Rocket Lab Launch Complex 1, Onenui Station, Mahia Peninsula",NZ,LC1A,"Planet Labs, Inc. (Planet)",US,GCAT (initial),LLEO/S,,97.5,,,,,,,,525.0,506.0,Planet Labs,US,Launch failure,Constellation for optical Earth observation with 3-5m resolution.,https://www.nanosats.eu/sat/dove-flock
46821,2020-077J,Flock 4e'-4,-,Payload,3U,nanosats.eu,5.7,0.3,0.1,,0.3,Box+2 pan,,,Reentered,R,2020-10-28,2023-11-25,Electron,"Rocket Lab Launch Complex 1, Onenui Station, Mahia Peninsula",NZ,LC1A,"Planet Labs, Inc. (Planet)",US,GCAT (initial),LLEO/S,,97.5,,,,,,,,522.0,504.0,Planet Labs,US,Launch failure,Constellation for optical Earth observation with 3-5m resolution.,https://www.nanosats.eu/sat/dove-flock
46819,2020-077G,Flock 4e'-3,-,Payload,3U,nanosats.eu,5.7,0.3,0.1,,0.3,Box+2 pan,,,Reentered,R,2020-10-28,2024-03-05,Electron,"Rocket Lab Launch Complex 1, Onenui Station, Mahia Peninsula",NZ,LC1A,"Planet Labs, Inc. (Planet)",US,GCAT (initial),LLEO/S,,97.5,,,,,,,,524.0,505.0,Planet Labs,US,Launch failure,Constellation for optical Earth observation with 3-5m resolution.,https://www.nanosats.eu/sat/dove-flock
46820,2020-077H,Flock 4e'-2,-,Payload,3U,nanosats.eu,5.7,0.3,0.1,,0.3,Box+2 pan,,,Reentered,R,2020-10-28,2023-11-01,Electron,"Rocket Lab Launch Complex 1, Onenui Station, Mahia Peninsula",NZ,LC1A,"Planet Labs, Inc. (Planet)",US,GCAT (initial),LLEO/S,,97.51,,,,,,,,522.0,505.0,Planet Labs,US,Launch failure,Constellation for optical Earth observation with 3-5m resolution.,https://www.nanosats.eu/sat/dove-flock
46813,2020-077A,Flock 4e'-1,-,Payload,3U,nanosats.eu,5.7,0.3,0.1,,0.3,Box+2 pan,,,Reentered,R,2020-10-28,2023-12-08,Electron,"Rocket Lab Launch Complex 1, Onenui Station, Mahia Peninsula",NZ,LC1A,"Planet Labs, Inc. (Planet)",US,GCAT (initial),LLEO/S,,97.5,,,,,,,,527.0,511.0,Planet Labs,US,Launch failure,Constellation for optical Earth observation with 3-5m resolution.,https://www.nanosats.eu/sat/dove-flock
46921,1998-067RR,SPOC,-,Payload,2U,nanosats.eu,4.0,0.3,0.1,,0.3,Box,,,Reentered,R,2020-10-03,2022-06-25,Antares 230+,"Mid-Atlantic Regional Spaceport, Wallops Island, Virginia",US,Pad 0A,University of Georgia,US,GCAT (initial),LLEO/I,,51.65,,,,,,,,418.0,412.0,University of Georgia,US,"Reentered, Was operational",Perform the first moderate resolution multispectral analysis of coastal ecosystems and ocean color.,https://www.nanosats.eu/sat/spoc
46924,1998-067RU,SATLLA-1,-,Payload,1 kg,mass,1.0,0.1,0.1,,0.1,Box,,,Reentered,R,2020-10-03,2021-12-30,Antares 230+,"Mid-Atlantic Regional Spaceport, Wallops Island, Virginia",US,Pad 0A,Ariel University,IL,GCAT (initial),LLEO/I,,51.65,,,,,,,,418.0,413.0,,,,,
46923,1998-067RT,NEUTRON-1,-,Payload,3U,nanosats.eu,4.0,0.3,0.1,,0.3,Box,,,Reentered,R,2020-10-03,2022-06-25,Antares 230+,"Mid-Atlantic Regional Spaceport, Wallops Island, Virginia",US,Pad 0A,"University of Hawaii, Manoa",US,GCAT (initial),LLEO/I,,51.65,,,,,,,,417.0,414.0,University of Hawai’i at Mānoa,US,"Reentered, Semi-operational, ?",Measure low energy neutron flux in LEO.,https://www.nanosats.eu/sat/neutron-1
